Project,Event,Location,Sample Name,Date,Sample ID,Bottle Type ID,Depth,Rep,Sta,Test,Value,Flags
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,3,,1,1,Ca,7.14,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,3,,1,1,Mg,2.36,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,3,,1,1,Na,6.26,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,3,,1,1,K,1.08,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,3,,1,1,Fe,0.01,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,3,,1,1,Mn,0,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,4,,1,1,Cl,4.58,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,4,,1,1,SO4,4.86,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,6,,1,1,NH4,77,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,6,,1,1,NO3 NO2,380,
flame2015,ColumbiaRiver_2016,CR,13,2016-07-17,16885,7,,1,1,SRP,41,
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Total N (F),222,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,2,,1,1,Total N (UF),262,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Total P (F),14,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,2,,1,1,Total P (UF),23,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Ca,14.36,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Mg,3.91,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Na,4.58,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,K,0.98,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Fe,0.12,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,3,,1,1,Mn,0,E
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,4,,1,1,Cl,3.2,
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,4,,1,1,SO4,8.36,
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,6,,1,1,NH4,14,
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,6,,1,1,NO3 NO2,102,
flame2015,ColumbiaRiver_2016,CR,14,2016-07-17,16886,7,,1,1,SRP,8,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Total N (F),191,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,2,,1,1,Total N (UF),349,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Total P (F),12,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,2,,1,1,Total P (UF),28,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Ca,13.17,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Mg,3.75,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Na,8.37,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,K,1.46,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Fe,0,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,3,,1,1,Mn,0,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,4,,1,1,Cl,4.34,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,4,,1,1,SO4,10.76,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,6,,1,1,NH4,15,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,6,,1,1,NO3 NO2,46,
flame2015,ColumbiaRiver_2016,CR,15,2016-07-18,16887,7,,1,1,SRP,3,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,0,,1,1,TIC,7.59,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,0,,1,1,TOC,11.8,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,1,,1,1,DIC,7.93,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,1,,1,1,DOC,11.86,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,6,,1,1,NH4,31,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,6,,1,1,NO3 NO2,56,
flame2015,FlambeauRiver,North Fork,1,2015-06-11,14668,7,,1,1,SRP,8,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,0,,1,1,TIC,7.56,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,0,,1,1,TOC,12.42,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,1,,1,1,DIC,7.97,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,1,,1,1,DOC,12.39,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,6,,1,1,NH4,32,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,6,,1,1,NO3 NO2,58,
flame2015,FlambeauRiver,North Fork,2,2015-06-11,14669,7,,1,1,SRP,8,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,0,,1,1,TIC,7.33,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,0,,1,1,TOC,13.91,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,1,,1,1,DIC,7.22,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,1,,1,1,DOC,13.93,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,6,,1,1,NH4,13,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,6,,1,1,NO3 NO2,65,
flame2015,FlambeauRiver,North Fork,3,2015-06-12,14670,7,,1,1,SRP,6,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,0,,1,1,TIC,8.78,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,0,,1,1,TOC,3.48,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,1,,1,1,DIC,8.49,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,1,,1,1,DOC,3.52,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Total N (F),188,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,2,,1,1,Total N (UF),257,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Total P (F),10,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,2,,1,1,Total P (UF),19,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Ca,11.47,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Mg,3.43,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Na,2.85,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,K,0.67,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Fe,0.02,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,3,,1,1,Mn,0.01,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,4,,1,1,Cl,4.38,E
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,4,,1,1,SO4,3.09,E
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,6,,1,1,NH4,17,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,6,,1,1,NO3 NO2,2,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,7,,1,1,SRP,4,
flame2015,Flame03,Big St. Germain,1,2015-06-10,14654,11,,1,1,Color,,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,0,,1,1,TIC,8.98,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,0,,1,1,TOC,3.43,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,1,,1,1,DIC,8.3,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,1,,1,1,DOC,3.81,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Total N (F),222,E
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,2,,1,1,Total N (UF),226,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Total P (F),10,E
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,2,,1,1,Total P (UF),77,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Ca,11.4,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Mg,3.39,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Na,2.8,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,K,0.64,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Fe,0.02,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,3,,1,1,Mn,0.01,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,4,,1,1,Cl,4.23,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,4,,1,1,SO4,3.08,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,6,,1,1,NH4,9,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,6,,1,1,NO3 NO2,2,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,7,,1,1,SRP,3,
flame2015,Flame03,Big St. Germain,2,2015-06-10,14655,11,,1,1,Color,,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,0,,1,1,TIC,9.93,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,0,,1,1,TOC,3.59,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,1,,1,1,DIC,8.27,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,1,,1,1,DOC,3.75,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Total N (F),170,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,2,,1,1,Total N (UF),295,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Total P (F),8,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,2,,1,1,Total P (UF),608,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Ca,11.53,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Mg,3.39,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Na,2.8,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,K,0.65,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Fe,0.01,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,3,,1,1,Mn,0,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,4,,1,1,Cl,4.36,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,4,,1,1,SO4,3.16,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,6,,1,1,NH4,5,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,6,,1,1,NO3 NO2,1,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,7,,1,1,SRP,3,
flame2015,Flame03,Big St. Germain,3,2015-06-10,14656,11,,1,1,Color,,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,0,,1,1,TIC,8.87,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,0,,1,1,TOC,3.58,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,1,,1,1,DIC,8.33,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,1,,1,1,DOC,3.7,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Total N (F),223,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,2,,1,1,Total N (UF),206,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Total P (F),5,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,2,,1,1,Total P (UF),15,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Ca,11.72,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Mg,3.46,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Na,2.88,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,K,0.66,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Fe,0.02,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,3,,1,1,Mn,0,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,4,,1,1,Cl,4.28,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,4,,1,1,SO4,3.07,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,6,,1,1,NH4,6,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,6,,1,1,NO3 NO2,1,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,7,,1,1,SRP,3,
flame2015,Flame03,Big St. Germain,4,2015-06-10,14657,11,,1,1,Color,,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,0,,1,1,TIC,12.83,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,0,,1,1,TOC,3.7,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,1,,1,1,DIC,11.49,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,1,,1,1,DOC,3.78,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Total N (F),256,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,2,,1,1,Total N (UF),492,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Total P (F),13,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,2,,1,1,Total P (UF),38,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Ca,15.5,E
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Mg,4.33,E
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Na,3.96,E
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,K,0.74,E
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Fe,0.03,E
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,3,,1,1,Mn,0,E
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,4,,1,1,Cl,5.83,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,4,,1,1,SO4,1.88,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,6,,1,1,NH4,61,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,6,,1,1,NO3 NO2,6,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,7,,1,1,SRP,6,
flame2015,Flame03,Little Arbor Vitae,1,2015-06-10,14658,11,,1,1,Color,,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,0,,1,1,TIC,9.17,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,0,,1,1,TOC,5.92,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,1,,1,1,DIC,-99,D
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,1,,1,1,DOC,-99,D
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Total N (F),218,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,2,,1,1,Total N (UF),355,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Total P (F),63,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,2,,1,1,Total P (UF),28,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Ca,15.62,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Mg,4.34,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Na,3.75,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,K,0.74,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Fe,0.03,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,3,,1,1,Mn,0,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,4,,1,1,Cl,4.9,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,4,,1,1,SO4,2.05,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,6,,1,1,NH4,14,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,6,,1,1,NO3 NO2,3,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,7,,1,1,SRP,3,
flame2015,Flame03,Little Arbor Vitae,2,2015-06-10,14659,11,,1,1,Color,,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,0,,1,1,TIC,13.75,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,0,,1,1,TOC,3.62,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,1,,1,1,DIC,13.2,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,1,,1,1,DOC,3.36,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Total N (F),248,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,2,,1,1,Total N (UF),556,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Total P (F),20,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,2,,1,1,Total P (UF),126,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Ca,16.02,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Mg,4.37,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Na,2.88,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,K,0.7,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Fe,0.26,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,3,,1,1,Mn,0.09,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,4,,1,1,Cl,0.25,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,4,,1,1,SO4,0.4,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,6,,1,1,NH4,12,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,6,,1,1,NO3 NO2,3,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,7,,1,1,SRP,10,
flame2015,Flame03,Little Arbor Vitae,3,2015-06-10,14660,11,,1,1,Color,,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,0,,1,1,TIC,12.65,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,0,,1,1,TOC,3.47,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,1,,1,1,DIC,11.99,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,1,,1,1,DOC,3.35,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Total N (F),241,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,2,,1,1,Total N (UF),336,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Total P (F),66,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,2,,1,1,Total P (UF),24,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Ca,15.5,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Mg,4.32,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Na,3.81,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,K,0.75,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Fe,0.03,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,3,,1,1,Mn,0.01,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,4,,1,1,Cl,1.47,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,4,,1,1,SO4,0.66,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,6,,1,1,NH4,18,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,6,,1,1,NO3 NO2,4,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,7,,1,1,SRP,4,
flame2015,Flame03,Little Arbor Vitae,4,2015-06-10,14661,11,,1,1,Color,,
flame2015,FLAMe05,Day,1,2015-06-22,14777,1,,1,1,DIC,1.47,
flame2015,FLAMe05,Day,1,2015-06-22,14777,1,,1,1,DOC,4.24,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Total N (F),223,
flame2015,FLAMe05,Day,1,2015-06-22,14777,2,,1,1,Total N (UF),350,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Total P (F),1,
flame2015,FLAMe05,Day,1,2015-06-22,14777,2,,1,1,Total P (UF),7,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Ca,1.02,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Mg,0.28,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Na,0.11,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,K,0.37,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Fe,0.01,
flame2015,FLAMe05,Day,1,2015-06-22,14777,3,,1,1,Mn,0,
flame2015,FLAMe05,Day,1,2015-06-22,14777,4,,1,1,Cl,0.23,
flame2015,FLAMe05,Day,1,2015-06-22,14777,4,,1,1,SO4,1.63,
flame2015,FLAMe05,Day,1,2015-06-22,14777,6,,1,1,NH4,32,
flame2015,FLAMe05,Day,1,2015-06-22,14777,6,,1,1,NO3 NO2,1,
flame2015,FLAMe05,Day,1,2015-06-22,14777,7,,1,1,SRP,1,
flame2015,FLAMe05,Day,1,2015-06-22,14777,11,,1,1,Color,,
flame2015,FLAMe05,Day,2,2015-06-22,14778,1,,1,1,DIC,1.42,
flame2015,FLAMe05,Day,2,2015-06-22,14778,1,,1,1,DOC,4.73,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Total N (F),252,
flame2015,FLAMe05,Day,2,2015-06-22,14778,2,,1,1,Total N (UF),360,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Total P (F),0,
flame2015,FLAMe05,Day,2,2015-06-22,14778,2,,1,1,Total P (UF),7,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Ca,1.01,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Mg,0.28,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Na,0.11,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,K,0.37,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Fe,0.01,
flame2015,FLAMe05,Day,2,2015-06-22,14778,3,,1,1,Mn,0,
flame2015,FLAMe05,Day,2,2015-06-22,14778,4,,1,1,Cl,0.24,
flame2015,FLAMe05,Day,2,2015-06-22,14778,4,,1,1,SO4,1.63,
flame2015,FLAMe05,Day,2,2015-06-22,14778,6,,1,1,NH4,8,E
flame2015,FLAMe05,Day,2,2015-06-22,14778,6,,1,1,NO3 NO2,1,E
flame2015,FLAMe05,Day,2,2015-06-22,14778,7,,1,1,SRP,1,
flame2015,FLAMe05,Day,2,2015-06-22,14778,11,,1,1,Color,,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,1,,1,1,DIC,,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,1,,1,1,DOC,,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Total N (F),349,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,2,,1,1,Total N (UF),563,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Total P (F),1,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,2,,1,1,Total P (UF),7,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Ca,1.56,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Mg,0.66,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Na,12.74,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,K,0.64,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Fe,0.13,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,3,,1,1,Mn,0.04,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,4,,1,1,Cl,22.23,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,4,,1,1,SO4,0.53,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,6,,1,1,NH4,7,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,6,,1,1,NO3 NO2,1,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,7,,1,1,SRP,1,
flame2015,FLAMe05,Midge,1,2015-06-22,14781,11,,1,1,Color,,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,1,,1,1,DIC,,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,1,,1,1,DOC,,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Total N (F),337,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,2,,1,1,Total N (UF),372,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Total P (F),1,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,2,,1,1,Total P (UF),1,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Ca,1.55,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Mg,0.66,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Na,12.58,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,K,0.64,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Fe,0.13,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,3,,1,1,Mn,0.04,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,4,,1,1,Cl,22.04,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,4,,1,1,SO4,0.52,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,6,,1,1,NH4,7,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,6,,1,1,NO3 NO2,1,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,7,,1,1,SRP,1,
flame2015,FLAMe05,Midge,2,2015-06-22,14782,11,,1,1,Color,,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,1,,1,1,DIC,1.27,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,1,,1,1,DOC,6.61,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,3,,1,1,Total N (F),333,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,2,,1,1,Total N (UF),437,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,3,,1,1,Total P (F),2,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,2,,1,1,Total P (UF),6,
flame2015,FLAMe05,Midge,3,2015-06-22,14783,3,,1,1,Ca,1.55,
